student_id,department,program,level,ue_code,ue_name,subject_code,subject_name,teacher,credit,grade
STU0520,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1422,Analyse numérique et Pratique,Dr IS1,5,15.14
STU0520,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1423,Théorie des graphes,Dr IS1,4,9.36
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1320,Programmation Orientée Objet,Dr IS1,4,9.31
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1321,Architecture et technologie des ordinateurs et des Système d'information,Pr IS3,3,10.97
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1320,Séries et intégrations multiple et généralisée,Dr IS2,4,7.64
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1321,Mathématiques pour l’Ingénieur : Probabilités et Statistiques,Dr IS1,5,10.3
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1322,Algèbre tensorielle,Dr IS2,2,8.1
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1320,Physique pour l'ingénieur : Loi de la thermodynamique,Dr IS2,2,10.9
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1321,Physique pour l'ingénieur : Optique,Dr IS2,4,16.55
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,SEG1320,Economie et comptabilité,Pr IS3,4,12.43
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,ANG1420,Anglais de spécialité : Approche thématique des textes compréhension orale et écrite,Dr IS2,2,9.28
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,DRT1420,Droit: droit du travail et droit de l'informatique,Pr IS3,2,5.86
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1428,Architecture et fonctionnement des réseaux Informatiques,Dr IS2,3,17.1
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1429,Analyse et conception MERISE,Dr IS2,4,12.65
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1420,Calcul différentiel dans Rn,Pr IS3,4,10.28
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1421,Statistiques inférentielles (décisionnelles),Dr IS2,2,11.57
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1422,Analyse numérique et Pratique,Dr IS1,5,20.0
STU0521,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1423,Théorie des graphes,Pr IS3,4,9.42
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1320,Programmation Orientée Objet,Dr IS1,4,8.9
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1321,Architecture et technologie des ordinateurs et des Système d'information,Dr IS1,3,8.83
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1320,Séries et intégrations multiple et généralisée,Dr IS2,4,8.22
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1321,Mathématiques pour l’Ingénieur : Probabilités et Statistiques,Pr IS3,5,10.74
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1322,Algèbre tensorielle,Dr IS2,2,14.1
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1320,Physique pour l'ingénieur : Loi de la thermodynamique,Dr IS1,2,6.29
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1321,Physique pour l'ingénieur : Optique,Dr IS1,4,9.66
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,SEG1320,Economie et comptabilité,Dr IS2,4,11.21
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,ANG1420,Anglais de spécialité : Approche thématique des textes compréhension orale et écrite,Dr IS2,2,11.35
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,DRT1420,Droit: droit du travail et droit de l'informatique,Dr IS1,2,11.52
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1428,Architecture et fonctionnement des réseaux Informatiques,Dr IS1,3,15.21
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1429,Analyse et conception MERISE,Dr IS2,4,9.1
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1420,Calcul différentiel dans Rn,Dr IS1,4,13.45
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1421,Statistiques inférentielles (décisionnelles),Pr IS3,2,10.3
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1422,Analyse numérique et Pratique,Pr IS3,5,9.36
STU0522,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1423,Théorie des graphes,Dr IS2,4,11.0
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1320,Programmation Orientée Objet,Dr IS1,4,10.46
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1321,Architecture et technologie des ordinateurs et des Système d'information,Dr IS2,3,6.36
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1320,Séries et intégrations multiple et généralisée,Dr IS1,4,12.2
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1321,Mathématiques pour l’Ingénieur : Probabilités et Statistiques,Dr IS2,5,15.14
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1322,Algèbre tensorielle,Pr IS3,2,6.39
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1320,Physique pour l'ingénieur : Loi de la thermodynamique,Dr IS2,2,15.41
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1321,Physique pour l'ingénieur : Optique,Dr IS2,4,15.57
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,SEG1320,Economie et comptabilité,Pr IS3,4,10.08
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,ANG1420,Anglais de spécialité : Approche thématique des textes compréhension orale et écrite,Pr IS3,2,10.81
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,DRT1420,Droit: droit du travail et droit de l'informatique,Pr IS3,2,15.08
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1428,Architecture et fonctionnement des réseaux Informatiques,Pr IS3,3,7.81
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1429,Analyse et conception MERISE,Pr IS3,4,9.31
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1420,Calcul différentiel dans Rn,Dr IS1,4,11.91
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1421,Statistiques inférentielles (décisionnelles),Dr IS1,2,8.27
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1422,Analyse numérique et Pratique,Dr IS2,5,12.15
STU0523,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1423,Théorie des graphes,Dr IS1,4,11.91
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1320,Programmation Orientée Objet,Dr IS1,4,14.06
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1321,Architecture et technologie des ordinateurs et des Système d'information,Dr IS2,3,6.89
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1320,Séries et intégrations multiple et généralisée,Pr IS3,4,10.29
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1321,Mathématiques pour l’Ingénieur : Probabilités et Statistiques,Dr IS1,5,10.7
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1322,Algèbre tensorielle,Dr IS2,2,8.2
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1320,Physique pour l'ingénieur : Loi de la thermodynamique,Pr IS3,2,11.29
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1321,Physique pour l'ingénieur : Optique,Dr IS2,4,8.5
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,SEG1320,Economie et comptabilité,Pr IS3,4,8.7
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,ANG1420,Anglais de spécialité : Approche thématique des textes compréhension orale et écrite,Dr IS2,2,4.71
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,DRT1420,Droit: droit du travail et droit de l'informatique,Dr IS2,2,7.49
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1428,Architecture et fonctionnement des réseaux Informatiques,Dr IS2,3,7.31
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1429,Analyse et conception MERISE,Dr IS1,4,12.23
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1420,Calcul différentiel dans Rn,Dr IS2,4,12.73
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1421,Statistiques inférentielles (décisionnelles),Dr IS2,2,14.39
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1422,Analyse numérique et Pratique,Dr IS1,5,12.94
STU0524,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1423,Théorie des graphes,Dr IS2,4,10.55
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1320,Programmation Orientée Objet,Pr IS3,4,9.9
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1321,Architecture et technologie des ordinateurs et des Système d'information,Pr IS3,3,12.95
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1320,Séries et intégrations multiple et généralisée,Pr IS3,4,9.66
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1321,Mathématiques pour l’Ingénieur : Probabilités et Statistiques,Dr IS2,5,16.58
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1322,Algèbre tensorielle,Pr IS3,2,8.12
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1320,Physique pour l'ingénieur : Loi de la thermodynamique,Dr IS2,2,12.59
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1321,Physique pour l'ingénieur : Optique,Dr IS1,4,11.14
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,SEG1320,Economie et comptabilité,Dr IS2,4,11.79
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,ANG1420,Anglais de spécialité : Approche thématique des textes compréhension orale et écrite,Dr IS1,2,9.59
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,DRT1420,Droit: droit du travail et droit de l'informatique,Pr IS3,2,6.1
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1428,Architecture et fonctionnement des réseaux Informatiques,Dr IS2,3,13.9
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1429,Analyse et conception MERISE,Pr IS3,4,10.33
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1420,Calcul différentiel dans Rn,Dr IS1,4,11.53
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1421,Statistiques inférentielles (décisionnelles),Pr IS3,2,11.66
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1422,Analyse numérique et Pratique,Pr IS3,5,8.59
STU0525,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1423,Théorie des graphes,Dr IS2,4,13.55
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1320,Programmation Orientée Objet,Dr IS1,4,14.21
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1321,Architecture et technologie des ordinateurs et des Système d'information,Pr IS3,3,6.79
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1320,Séries et intégrations multiple et généralisée,Dr IS1,4,12.62
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1321,Mathématiques pour l’Ingénieur : Probabilités et Statistiques,Pr IS3,5,8.76
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1322,Algèbre tensorielle,Dr IS2,2,11.96
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1320,Physique pour l'ingénieur : Loi de la thermodynamique,Dr IS1,2,12.35
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1321,Physique pour l'ingénieur : Optique,Dr IS2,4,10.78
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,SEG1320,Economie et comptabilité,Pr IS3,4,13.0
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,ANG1420,Anglais de spécialité : Approche thématique des textes compréhension orale et écrite,Dr IS2,2,15.43
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,DRT1420,Droit: droit du travail et droit de l'informatique,Dr IS2,2,13.79
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1428,Architecture et fonctionnement des réseaux Informatiques,Pr IS3,3,10.94
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1429,Analyse et conception MERISE,Pr IS3,4,10.34
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1420,Calcul différentiel dans Rn,Dr IS1,4,15.6
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1421,Statistiques inférentielles (décisionnelles),Dr IS1,2,8.17
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1422,Analyse numérique et Pratique,Dr IS2,5,8.6
STU0526,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1423,Théorie des graphes,Dr IS1,4,14.87
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1320,Programmation Orientée Objet,Dr IS1,4,11.01
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1321,Architecture et technologie des ordinateurs et des Système d'information,Dr IS2,3,14.34
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1320,Séries et intégrations multiple et généralisée,Pr IS3,4,15.68
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1321,Mathématiques pour l’Ingénieur : Probabilités et Statistiques,Dr IS1,5,11.95
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1322,Algèbre tensorielle,Dr IS2,2,13.95
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1320,Physique pour l'ingénieur : Loi de la thermodynamique,Dr IS2,2,13.2
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1321,Physique pour l'ingénieur : Optique,Pr IS3,4,7.77
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,SEG1320,Economie et comptabilité,Pr IS3,4,11.59
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,ANG1420,Anglais de spécialité : Approche thématique des textes compréhension orale et écrite,Dr IS2,2,16.08
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,DRT1420,Droit: droit du travail et droit de l'informatique,Dr IS2,2,9.41
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1428,Architecture et fonctionnement des réseaux Informatiques,Pr IS3,3,4.32
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1429,Analyse et conception MERISE,Pr IS3,4,9.99
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1420,Calcul différentiel dans Rn,Dr IS1,4,10.43
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1421,Statistiques inférentielles (décisionnelles),Pr IS3,2,12.35
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1422,Analyse numérique et Pratique,Dr IS2,5,6.72
STU0527,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1423,Théorie des graphes,Pr IS3,4,11.29
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1320,Programmation Orientée Objet,Dr IS1,4,11.89
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1321,Architecture et technologie des ordinateurs et des Système d'information,Dr IS1,3,9.14
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1320,Séries et intégrations multiple et généralisée,Dr IS1,4,12.07
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1321,Mathématiques pour l’Ingénieur : Probabilités et Statistiques,Pr IS3,5,12.44
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1322,Algèbre tensorielle,Pr IS3,2,9.89
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1320,Physique pour l'ingénieur : Loi de la thermodynamique,Pr IS3,2,12.07
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1321,Physique pour l'ingénieur : Optique,Dr IS1,4,12.49
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,SEG1320,Economie et comptabilité,Pr IS3,4,8.86
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,ANG1420,Anglais de spécialité : Approche thématique des textes compréhension orale et écrite,Dr IS2,2,3.59
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,DRT1420,Droit: droit du travail et droit de l'informatique,Pr IS3,2,12.24
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1428,Architecture et fonctionnement des réseaux Informatiques,Dr IS2,3,12.75
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1429,Analyse et conception MERISE,Dr IS1,4,14.94
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1420,Calcul différentiel dans Rn,Pr IS3,4,11.86
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1421,Statistiques inférentielles (décisionnelles),Dr IS1,2,8.89
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1422,Analyse numérique et Pratique,Dr IS2,5,8.96
STU0528,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1423,Théorie des graphes,Dr IS2,4,12.09
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1320,Programmation Orientée Objet,Pr IS3,4,10.48
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1321,Architecture et technologie des ordinateurs et des Système d'information,Dr IS2,3,14.5
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1320,Séries et intégrations multiple et généralisée,Pr IS3,4,15.31
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1321,Mathématiques pour l’Ingénieur : Probabilités et Statistiques,Dr IS1,5,13.54
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,MTH1322,Algèbre tensorielle,Pr IS3,2,15.26
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1320,Physique pour l'ingénieur : Loi de la thermodynamique,Dr IS1,2,10.97
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,PHY1321,Physique pour l'ingénieur : Optique,Dr IS1,4,17.68
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,SEG1320,Economie et comptabilité,Dr IS2,4,9.99
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,ANG1420,Anglais de spécialité : Approche thématique des textes compréhension orale et écrite,Dr IS2,2,9.13
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,DRT1420,Droit: droit du travail et droit de l'informatique,Dr IS2,2,8.43
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1428,Architecture et fonctionnement des réseaux Informatiques,Pr IS3,3,11.81
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,INF1429,Analyse et conception MERISE,Dr IS1,4,5.22
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1420,Calcul différentiel dans Rn,Pr IS3,4,8.08
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1421,Statistiques inférentielles (décisionnelles),Dr IS2,2,17.22
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1422,Analyse numérique et Pratique,Dr IS1,5,11.25
STU0529,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S04,UE Semestre 4 - License Informatique et Systeme,MTH1423,Théorie des graphes,Pr IS3,4,6.57
STU0530,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1320,Programmation Orientée Objet,Dr IS1,4,11.95
STU0530,Informatique et Systeme,License Informatique et Systeme,L2,L-IES-S03,UE Semestre 3 - License Informatique et Systeme,INF1321,Architecture et technologie des ordinateurs et des Système d'information,Pr IS3,3,9.89
